8.774
8.178
7.977
8.168
7.110
8.000
8.412
7.561
5.443
7.738
8.673
7.926
7.218
7.469
7.633
7.528
7.746
6.908
6.381
6.417
7.917
5.324
6.354
6.174
7.667
6.130
7.820
8.225
5.744
5.670
7.258
6.118
4.979
7.442
5.478
6.497
6.117
7.078
5.152
7.964
5.532
6.829
5.456
6.231
5.262
8.698
6.539
7.475
6.179
5.711
6.434
5.187
6.423
4.486
9.231
5.114
7.662
5.373
5.883
4.019
4.968
4.434
6.653
6.945
5.948
6.918
5.136
6.215
4.990
7.346
7.319
7.405
7.909
5.052
5.213
5.018
5.118
6.455
5.735
4.550
6.414
5.559
4.580
4.989
5.585
5.569
4.961
5.833
4.600
4.755
4.963
5.001
5.800
6.935
5.810
5.768
6.487
5.796
4.507
5.051
6.323
6.610
4.437
5.712
5.862
6.349
4.991
4.908
4.607
5.761
5.265
6.488
4.498
4.754
3.621
4.895
5.283
3.603
3.953
5.881
4.618
4.926
5.581
5.471
3.631
4.482
4.450
5.453
5.402
4.326
5.160
4.692
5.002
5.927
4.428
5.560
5.826
6.348
5.100
5.448
6.204
5.091
5.589
5.615
4.161
5.379
4.272
5.423
3.533
3.962
5.868
4.714
5.535
7.138
5.310
6.313
5.493
6.378
6.177
5.501
6.203
4.849
5.874
5.317
4.758
4.874
5.235
5.069
5.848
4.607
5.762
4.003
4.154
4.079
5.357
3.884
5.831
3.991
4.105
5.294
4.360
4.697
5.048
4.412
5.345
5.756
4.421
6.737
5.841
4.215
6.732
3.710
6.531
6.225
4.585
5.696
4.482
6.108
6.230
4.529
4.700
5.276
5.723
5.648
4.707
5.153
5.329
3.455
4.951
6.076
3.985
4.433
5.542
4.750
5.293
4.260
3.761
4.751
4.506
4.095
4.414
4.674
4.681
4.494
3.959
4.463
4.924
5.260
3.128
4.772
5.190
4.907
4.496
3.707
4.916
4.537
4.092
2.350
4.843
5.933
1.605
1.903
2.889
2.979
1.288
2.372
3.155
1.905
0.794
1.897
9.840
9.540
9.450
9.010
9.000
8.950
8.910
8.900
8.850
8.540
8.500
8.270
8.240
8.130
8.040
8.020
8.020
8.020
7.950
7.910
7.850
7.830
7.830
7.810
7.800
7.790
7.750
7.720
7.700
7.610
7.600
7.550
7.550
7.470
7.440
7.370
7.350
7.300
7.240
7.210
7.210
7.200
7.140
7.120
6.970
6.890
6.860
6.840
6.830
6.830
6.750
6.730
6.710
6.680
6.670
6.670
6.590
6.590
6.590
6.520
6.490
6.400
6.400
6.380
6.380
6.370
6.300
6.300
6.300
6.280
6.270
6.260
6.230
6.200
6.200
6.170
6.150
6.110
6.110
6.100
6.100
6.070
6.050
6.020
6.000
6.000
5.980
5.940
5.930
5.890
5.880
5.870
5.800
5.800
5.760
5.700
5.690
5.670
5.670
5.670
5.660
5.650
5.650
5.620
5.620
5.600
5.560
5.500
5.500
5.500
5.500
5.480
5.470
5.450
5.440
5.420
5.400
5.370
5.370
5.300
5.300
5.290
5.280
5.250
5.240
5.230
5.220
5.210
5.210
5.190
5.110
5.100
5.090
5.090
5.070
5.070
5.050
5.050
5.050
5.040
5.030
5.030
4.990
4.970
4.960
4.930
4.920
4.910
4.860
4.840
4.830
4.800
4.800
4.780
4.760
4.750
4.730
4.720
4.700
4.700
4.670
4.660
4.650
4.650
4.650
4.640
4.620
4.610
4.600
4.600
4.580
4.580
4.560
4.560
4.560
4.540
4.520
4.460
4.450
4.430
4.400
4.400
4.400
4.400
4.400
4.330
4.320
4.250
4.250
4.240
4.220
4.210
4.200
4.190
4.180
4.180
4.180
4.160
4.150
4.140
4.120
4.090
4.080
4.070
4.050
4.040
4.040
4.000
4.000
3.970
3.970
3.960
3.950
3.910
3.810
3.730
3.730
3.700
3.700
3.540
3.530
3.510
3.500
3.450
3.400
3.400
3.340
3.300
3.270
3.240
3.230
3.200
3.190
3.140
3.090
3.070
3.040
2.590
2.560
2.520
2.500
2.300
2.100
1.760
1.740
1.540
1.340
1.170
1.000
0.500
